CURRENT POPULATION
110110110001111100010001111011011111100110010110110100111110101011111 0.9786999821662903 0.8183019295334816
110110110001111100010001111011011111100110010110110100111110101011111 0.9786999821662903 0.8183019295334816
110010111001100110010001111011011110001010010110110100111110101011111 0.978600025177002 0.6301591071215542
110110110001111100010001111011011111100011110110110000001110101011111 0.9785000085830688 0.8262888961368137
110010110101100010011111111001011100101100011110110100111101101011111 0.9782999753952026 0.7158913882449268
110010110001100011011111100100111111101000011110110000111110101011111 0.9782999753952026 0.705700763501227
110010111001100110010111110100110110001000011110100000111110101011111 0.9782000184059143 0.728555222041905
110110110001111100010001111011011111100010010110110100111110101011111 0.9778000116348267 0.8175494541724523
110010111001100110011110110100110110001000010110110100111110100011111 0.9775000214576721 0.6294507713931978
110010110101100110011111100111011111100100110110110000111100000011111 0.9775000214576721 0.6442613777789201
110010110101100110011111100111011111100010110110110000111100000011111 0.9772999882698059 0.6441295377232811
110010111001100111110111110100110110100011110110111000001100000100110 0.9772999882698059 0.6626390071980881
110010111001100111010111110100110110100011110110111000001100101011111 0.9772999882698059 0.6367257499333585
110010110001100011011110110011011100101100011110110100111110101011111 0.9771000146865845 0.69720157297949
110110110001111100010001111001011000101100010110110100111110101011111 0.9771000146865845 0.8169641789462831
110010110101100110011111110100110111100000011110110100111100100011111 0.9771000146865845 0.7099242294207215
110010111001100110010001111011011110001010010110110100111110100011111 0.9769999980926514 0.6291287866505708
110010111001100111010111110100110110100011110110111000001100100011111 0.9768999814987183 0.6364651394612862
110010111001100110010111110100110110001000011110110100111110101011111 0.9768999814987183 0.7021468617022038
110010110001100011011111110100110111101000011110110100111100100011111 0.9768999814987183 0.7072348824391762
110010110001100011011111100111011111101000011110110000111110100011111 0.9768999814987183 0.7123229031761488
110010110101100110011111110110110110100011100110101000001010000100110 0.9768000245094299 0.7141000179178786
110010111001100110010111110100110110001000010110110100111110101011111 0.9768000245094299 0.6290000157825874
110010110101100110011111111001011100101100011110110100111101101011111 0.9768000245094299 0.7147937679352859
110010111001100110010001111001011110001010000110110100110110101011111 0.9768000245094299 0.6290000157825874
TRACKER INFO
31
0.9017000198364258 0.9329000115394592 0.9513999819755554 0.9684000015258789 0.9684000015258789 0.9699000120162964 0.9715999960899353 0.9715999960899353 0.974399983882904 0.974399983882904 0.974399983882904 0.974399983882904 0.9768000245094299 0.9768000245094299 0.9768000245094299 0.9768000245094299 0.9771000146865845 0.9771000146865845 0.9778000116348267 0.9778000116348267 0.9778000116348267 0.9785000085830688 0.9785000085830688 0.9785000085830688 0.9785000085830688 0.9785000085830688 0.9786999821662903 0.9786999821662903 0.9786999821662903 0.9786999821662903 0.9786999821662903
POPULATION HISTORY
	Generation 0
