CURRENT POPULATION
010011011100001000000011111100000100100000010010010101010111110001010 100 90.1669758812616
	Generation 2
000011100000000110100000000100010001001100011010010110011011001100011 73 61.640306122448976
000011000010111010001010100010011111110000100110001001001111100011000 61 53.30426716141002
110010001001111000101011110111000000011110000110111000111000101110100 65 54.87012987012987
100000110000010000101001110101110000111101110110101010111101010001000 17 14.319109461966605
010110100001100110000010010111001111001100001100011000100001101000001 7 6.457142857142857
000011100110010110110011011010101111101011111101000010101011111011011 53 46.375
000011100000000110101000111101001000001100011010001001001011001110001 86 70.64285714285714
000011100000000110100000000110010001001100011101001000101011101100011 14 11.678571428571427
010110100001100110000010010111000111101011111010001001001110101010001 35 33.07142857142857
000011001001100101010011001111011111001010000110100101000101011110101 37 33.224489795918366
110100101000101100100011111100110011100111011100111010101100010011101 63 57.72857142857143
110010011010010100111000011000111011010101010111001010010110011001010 79 66.98144712430427
010011011100001000000011111100000100100000010010010101011111110100110 16 14.693877551020408
100000101001101001101011110101111001111110000110111000111111110011000 56 48.103896103896105
010011011100011000101001110111000000010010001001011110110101010101110 26 23.31377551020408
000110011100001001101001110101111101110010001001011100110111101100001 57 53.91734693877551
010011000100110010100000010000111100010001110110011110100000010101000 43 36.77736549165121
000011010000010000101001110101110000111101011010001001001110101110001 5 4.30484693877551
110011100000000110100000000110010001001100110110101000111000101100010 42 35.84415584415584
010100110001100110000010011000111011010101010111001010011110111100110 29 28.131972789115647
110010011010010100111000010111001100011011111110010000101011001110011 5 4.30484693877551
100010011000010000101001110101111110111101110110101010111000001100000 56 46.44155844155844
110010010001010110110011001111010001011010000101001010000110101010001 38 33.27643784786642
010100101000101100100011111100000100100000010000110101010001110001011 38 36.862585034013605
010011011100001000000011111100110111101100001110010000100111111011010 51 42.99872448979592
000110000100110010100000010000111100010001110110011100100011001001001 92 88.62040816326531
010011101100000010001101110001011000000111101110000000111010100110000 18 15.40561224489796
010100101000101100100011111100110111101100001100010000100001101010011 10 9.020408163265307
010100101000111100100011111110110111100100001100010010000011111001011 49 45.150000000000006
000011000010111010001010100000011111110000100110010110111111100000000 40 34.95361781076067
110010010000000000101001110101110000111101110110101010111000101111110 42 35.53246753246753
000110000100110011100000010000110100001101011000111000110000001100001 90 84.39795918367348
000110000100110010100000011000111100010001111110011100100101000011000 2 1.8693877551020408
110010010000010000101001110101111101110011001000101010110000100100000 10 8.954081632653061
010011011100001001101001110101110000111101110111011110111111111101010 44 37.63265306122449
100010011111100100001010000011101101011010011110100010100111111011111 2 1.7321428571428572
