CURRENT POPULATION
110101001100001001000001110101000110101101011111101101110011010100100 0.9589999914169312 0.8730895755191644
110011010011001011000101001000011100110101010001000000110100111100101 0.9589999914169312 0.8681855982903278
111101001100001000000001110101000110101110100111001110110011111010101 0.9578999876976013 0.8277505328473836
110110010000101011000101000100100001001101011101101101111000010010111 0.9541000127792358 0.8408006362617015
100110010000101011000101100000011100110101010111101101110001110010111 0.9506999850273132 0.8107358205649587
100111010000101011110011011111111011101101010000000000110111100100110 0.9502999782562256 0.8103947036796145
110110010000101011000101000100100001001101011001000000111000011000110 0.9469000101089478 0.8620735508700211
	Generation 6
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.7478590946305882
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.838677512605985
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.876232629560906
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.7550056764122212
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8479744238985909
111101001100001000000001110101000110101110000111110010110111001100100 0.972100019454956 0.8681980246219082
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.855811932351854
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.7543068356586224
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.942387941479683
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8355361272891363
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.9419025021294752
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.7493909055536443
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9301629449640002
110010010001001011100101001100110001001100101111001011111100111000111 0.9679999947547913 0.9503541615170737
110110010000101011000101000000011100110101010001000000110000111010111 0.9678000211715698 0.8360716849565506
110010010001001000001001111100111001001100100111001110110111110100110 0.9660000205039978 0.7354772883382711
110011010011001011000001001000011100110101010001000000110100010100101 0.9645000100135803 0.7818295535716143
110010010011001011000101001000011100110101010001000000110100111100101 0.9621000289916992 0.7616625229517618
000010110001101111111100101100000111011101011111101101110011010100100 0.9620000123977661 0.9444635538384318
